"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英字","名称_通称","POIコード","外部識別子","外部識別子の値","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","団体名","利用可能曜日","開始時間","終了時間","利用可能時間特記事項","説明","車椅子可","車椅子貸出","ツエ貸出","バリアフリートイレ","スロープ、エレベータ、エスカレータ","点字ブロック等の移動支援","点字や読上による支援","盲導犬・介助犬、聴導犬同伴","字幕","筆談対応","優先駐車場","オストメイト対応トイレ","授乳室","おむつ替えコーナー","飲食可否","ベビーカー貸出","ベビーカー利用","URL","画像","画像_ライセンス","備考"
"131121","131121000182","世田谷区","赤堤水防倉庫","","","","","","","131121","","東京都世田谷区赤堤3-34-17","東京都","世田谷区","赤堤3丁目","34-17","","35.657849","139.635151","","","","","","","","1560044","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000183","世田谷区","多摩川専用土のう倉庫","","","","","","","131121","","東京都世田谷区玉川1-7先","東京都","世田谷区","玉川1丁目","7 先","","35.610367","139.627945","","","","","","","","1580094","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000184","世田谷区","中町水防倉庫（複合施設）","","","","","","","131121","","東京都世田谷区中町2-21-12","東京都","世田谷区","中町2丁目","21-12","","35.613821","139.644713","","","","","","","","1580091","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000185","世田谷区","砧水防倉庫","","","","","","","131121","","東京都世田谷区祖師谷3-13-4","東京都","世田谷区","祖師谷3丁目","13-4","","35.641309","139.602097","","","","","","","","1570072","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000186","世田谷区","池尻防災施設","","","","","","","131121","","東京都世田谷区池尻2-3","東京都","世田谷区","池尻2丁目","3","","35.646613","139.682852","","","","","","","","1540001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000187","世田谷区","北沢三丁目防災倉庫","","","","","","","131121","","東京都世田谷区北沢3-9","東京都","世田谷区","北沢3丁目","9","","35.664169","139.671014","","","","","","","","1550031","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000188","世田谷区","豪徳寺防災施設","","","","","","","131121","","東京都世田谷区豪徳寺1-40","東京都","世田谷区","豪徳寺1丁目","40","","35.65444","139.648926","","","","","","","","1540021","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000189","世田谷区","祖師谷三丁目高架下防災倉庫","","","","","","","131121","","東京都世田谷区祖師谷3-11","東京都","世田谷区","祖師谷3丁目","11","","35.642092","139.603014","","","","","","","","1570072","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000190","世田谷区","烏山総合支所防災資材倉庫","","","","","","","131121","","東京都世田谷区北烏山8-8","東京都","世田谷区","北烏山8丁目","8","","35.67493","139.589988","","","","","","","","1570061","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000191","世田谷区","世田谷区民健康村なかのビレジ","","","","","","","104442","","群馬県利根郡川場村大字中野626","群馬県","利根郡川場村","中野","626","","36.700034","139.128474","","","","","","","","3780103","","","","","","","","","","","","","","","","","","","","","","","","","","","","森のむらを含む"
"131121","131121000192","世田谷区","世田谷区民健康村ふじやまビレジ","","","","","","","104442","","群馬県利根郡川場村大字谷地1320","群馬県","利根郡川場村","谷地","1320","","36.722748","139.102173","","","","","","","","3780101","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000193","世田谷区","中央図書館（複合施設）","","","","","","","131121","","東京都世田谷区弦巻3-16-8","東京都","世田谷区","弦巻3丁目","16-8","","35.63769","139.644325","","","","","","","","1540016","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000194","世田谷区","梅丘図書館","","","","","","","131121","","東京都世田谷区代田4-38-10","東京都","世田谷区","代田4丁目","38-10","","35.657452","139.654708","","","","","","","","1550033","","","","","","","","","","","","","","","","","","","","","","","","","","","","一時移転中"
"131121","131121000195","世田谷区","世田谷図書館（複合施設）","","","","","","","131121","","東京都世田谷区若林4-22-13","東京都","世田谷区","若林4丁目","22-13","","35.644434","139.65357","","","","","","","","1540023","","","","","","","","","","","","","","","","","","","","","","","","","","","","区分所有"
"131121","131121000196","世田谷区","砧図書館","","","","","","","131121","","東京都世田谷区祖師谷3-10-4","東京都","世田谷区","祖師谷3丁目","10-4","","35.642226","139.604067","","","","","","","","1570072","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000197","世田谷区","奥沢図書館（複合施設）","","","","","","","131121","","東京都世田谷区奥沢3-47-8","東京都","世田谷区","奥沢3丁目","47-8","","35.603624","139.672397","","","","","","","","1580083","","","","","","","","","","","","","","","","","","","","","","","","","","","","区分所有・一時移転中"
"131121","131121000198","世田谷区","玉川台図書館（複合施設）","","","","","","","131121","","東京都世田谷区玉川台1-6-15","東京都","世田谷区","玉川台1丁目","6-15","","35.622935","139.633048","","","","","","","","1580096","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000199","世田谷区","代田図書館（複合施設）","","","","","","","131121","","東京都世田谷区代田6-34-13","東京都","世田谷区","代田6丁目","34-13","","35.662869","139.660648","","","","","","","","1550033","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000200","世田谷区","烏山図書館（複合施設）","","","","","","","131121","","東京都世田谷区南烏山6-2-19","東京都","世田谷区","南烏山6丁目","2-19","","35.668837","139.600537","","","","","","","","1570062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000201","世田谷区","下馬図書館","","","","","","","131121","","東京都世田谷区下馬2-32-1","東京都","世田谷区","下馬2丁目","32-1","","35.641494","139.676265","","","","","","","","1540002","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000202","世田谷区","深沢図書館（複合施設）","","","","","","","131121","","東京都世田谷区深沢4-33-11","東京都","世田谷区","深沢4丁目","33-11","","35.620194","139.65387","","","","","","","","1580081","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000203","世田谷区","桜丘図書館（複合施設）","","","","","","","131121","","東京都世田谷区桜丘5-14-1","東京都","世田谷区","桜丘5丁目","14-1","","35.644782","139.622143","","","","","","","","1560054","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000204","世田谷区","尾山台図書館（複合施設）","","","","","","","131121","","東京都世田谷区等々力2-17-14","東京都","世田谷区","等々力2丁目","17-14","","35.605757","139.652395","","","","","","","","1580082","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000205","世田谷区","上北沢図書館（複合施設）","","","","","","","131121","","東京都世田谷区上北沢3-8-9","東京都","世田谷区","上北沢3丁目","8-9","","35.667566","139.625565","","","","","","","","1560057","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000206","世田谷区","粕谷図書館（複合施設）","","","","","","","131121","","東京都世田谷区粕谷4-13-6","東京都","世田谷区","粕谷4丁目","13-6","","35.663097","139.605159","","","","","","","","1570063","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000207","世田谷区","鎌田図書館（複合施設）","","","","","","","131121","","東京都世田谷区鎌田3-35-1","東京都","世田谷区","鎌田3丁目","35-1","","35.622285","139.613512","","","","","","","","1570077","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000208","世田谷区","経堂図書館","","","","","","","131121","","東京都世田谷区宮坂3-1-30","東京都","世田谷区","宮坂3丁目","1-30","","35.651514","139.637763","","","","","","","","1560051","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000209","世田谷区","池尻図書室（複合施設）","","","","","","","131121","","東京都世田谷区池尻3-27-21","東京都","世田谷区","池尻3丁目","27-21","","35.649821","139.67869","","","","","","","","1540001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000210","世田谷区","希望丘図書室","","","","","","","131121","","東京都世田谷区船橋7-8-4","東京都","世田谷区","船橋7丁目","8-4","","35.659141","139.618725","","","","","","","","1560055","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000211","世田谷区","野毛図書室","","","","","","","131121","","東京都世田谷区野毛2-15-19","東京都","世田谷区","野毛2丁目","15-19","","35.603223","139.641631","","","","","","","","1580092","","","","","","","","","","","","","","","","","","","","","","","","","","","","一部を野毛青少年交流センター別館として利用中"
"131121","131121000212","世田谷区","松沢図書室（複合施設）","","","","","","","131121","","東京都世田谷区赤堤5-31-5","東京都","世田谷区","赤堤5丁目","31-5","","35.665384","139.638033","","","","","","","","1560044","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000213","世田谷区","喜多見図書室（複合施設）","","","","","","","131121","","東京都世田谷区喜多見5-11-10","東京都","世田谷区","喜多見5丁目","11-10","","35.628916","139.601209","","","","","","","","1570067","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000214","世田谷区","図書館カウンター二子玉川","","","","","","","131121","","東京都世田谷区玉川1-14-1二子玉川ライズショッピングセンターテラスマーケット2階","東京都","世田谷区","玉川1丁目","14-1 二子玉川ライズショッピングセンターテラスマーケット2階","","35.610476","139.630099","階数","2","","","","","","1580094","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000215","世田谷区","図書館カウンター三軒茶屋（複合施設）","","","","","","","131121","","東京都世田谷区太子堂4-3-1STKハイツ","東京都","世田谷区","太子堂4丁目","3-1 STKハイツ","","35.64337","139.668554","","","","","","","","1540004","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000216","世田谷区","図書館カウンター下北沢","","","","","","","131121","","東京都世田谷区北沢2-6-4ミカン下北E-102","東京都","世田谷区","北沢2丁目","6-4 ミカン下北E-102","","35.661297","139.669171","階数","1","","","","","","1550031","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000217","世田谷区","向井潤吉アトリエ館","","","","","","","131121","","東京都世田谷区弦巻2-5-1","東京都","世田谷区","弦巻2丁目","5-1","","35.63562","139.65548","","","","","","","","1540016","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000218","世田谷区","宮本三郎記念美術館","","","","","","","131121","","東京都世田谷区奥沢5-38-13","東京都","世田谷区","奥沢5丁目","38-13","","35.604428","139.666367","","","","","","","","1580083","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000219","世田谷区","清川泰次記念ギャラリー","","","","","","","131121","","東京都世田谷区成城2-22-17","東京都","世田谷区","成城2丁目","22-17","","35.638517","139.600784","","","","","","","","1570066","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000220","世田谷区","世田谷美術館","","","","","","","131121","","東京都世田谷区砧公園1-2","東京都","世田谷区","砧公園","1-2","","35.631618","139.621689","","","","","","","","1570075","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000221","世田谷区","世田谷文学館","","","","","","","131121","","東京都世田谷区南烏山1-10-10","東京都","世田谷区","南烏山1丁目","10-10","","35.667056","139.608844","","","","","","","","1570062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000222","世田谷区","郷土資料館","","","","","","","131121","","東京都世田谷区世田谷1-29-18","東京都","世田谷区","世田谷1丁目","29-18","","35.640998","139.647189","","","","","","","","1540017","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000223","世田谷区","平和資料館（せたがや未来の平和館）（複合施設）","","","","","","","131121","","東京都世田谷区池尻1-5-27","東京都","世田谷区","池尻1丁目","5-27","","35.644306","139.680704","","","","","","","","1540001","","","","","","","","","","","","","","","","","","","","","","","","","","","","平和資料館棟 平成27年竣工"
"131121","131121000224","世田谷区","宇奈根考古資料室","","","","","","","131121","","東京都世田谷区宇奈根1-8-21","東京都","世田谷区","宇奈根1丁目","8-21","","35.620219","139.603833","","","","","","","","1570068","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000225","世田谷区","宇奈根考古資料室分室","","","","","","","131121","","東京都世田谷区宇奈根1-9-3","東京都","世田谷区","宇奈根1丁目","9-3","","35.620361","139.604087","","","","","","","","1570068","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000226","世田谷区","池之上青少年交流センター","","","","","","","131121","","東京都世田谷区代沢2-37-18","東京都","世田谷区","代沢2丁目","37-18","","35.659367","139.673365","","","","","","","","1550032","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000227","世田谷区","野毛青少年交流センター","","","","","","","131121","","東京都世田谷区野毛2-15-19","東京都","世田谷区","野毛2丁目","15-19","","35.603223","139.641631","","","","","","","","1580092","","","","","","","","","","","","","","","","","","","","","","","","","","","","別館は野毛図書室に含む"
"131121","131121000228","世田谷区","希望丘青少年交流センター「アップス」（複合施設）","","","","","","","131121","","東京都世田谷区船橋6-25-1","東京都","世田谷区","船橋6丁目","25-1","","35.659021","139.620796","","","","","","","","1560055","","","","","","","","","","","","","","","","","","","","","","","","","","","","複合施設棟 平成31年竣工"
"131121","131121000229","世田谷区","市民大学・生涯大学（複合施設）","","","","","","","131121","","東京都世田谷区池尻2-3-11","東京都","世田谷区","池尻2丁目","3-11","","35.646608","139.682525","","","","","","","","1540001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000230","世田谷区","男女共同参画センター“らぷらす”","","","","","","","131121","","東京都世田谷区太子堂1-12-40グレート王寿ビル","東京都","世田谷区","太子堂1丁目","12-40 グレート王寿ビル","","35.645246","139.674986","","","","","","","","1540004","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000231","世田谷区","世田谷文化生活情報センター（複合施設）","","","","","","","131121","","東京都世田谷区太子堂4-1-1","東京都","世田谷区","太子堂4丁目","1-1","","35.643681","139.669084","","","","","","","","1540004","","","","","","","","","","","","","","","","","","","","","","","","","","","","区分所有"
"131121","131121000232","世田谷区","中央図書館プラネタリウム（複合施設）","","","","","","","131121","","東京都世田谷区弦巻3-16-8","東京都","世田谷区","弦巻3丁目","16-8","","35.63769","139.644325","","","","","","","","1540016","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000233","世田谷区","教育総合センター（複合施設）","","","","","","","131121","","東京都世田谷区若林5-38-1","東京都","世田谷区","若林5丁目","38-1","","35.65049","139.658976","","","","","","","","1540023","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000234","世田谷区","岡本公園民家園","","","","","","","131121","","東京都世田谷区岡本2-19-1","東京都","世田谷区","岡本2丁目","19-1","","35.622377","139.617802","","","","","","","","1570076","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000235","世田谷区","次大夫堀公園民家園","","","","","","","131121","","東京都世田谷区喜多見5-27-14","東京都","世田谷区","喜多見5丁目","27-14","","35.63015","139.599145","","","","","","","","1570067","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000236","世田谷区","池尻小学校第２体育館（複合施設）","","","","","","","131121","","東京都世田谷区池尻2-4-10","東京都","世田谷区","池尻2丁目","4-10","","35.646017","139.679688","","","","","","","","1540001","","","","","","","","","","","","","","","","","","","","","","","","","","","","体育館棟 平成4年竣工"
"131121","131121000237","世田谷区","こどものひろば公園野球場","","","","","","","131121","","東京都世田谷区下馬2-31-4","東京都","世田谷区","下馬2丁目","31-4","","35.64259","139.678656","","","","","","","","1540002","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000238","世田谷区","世田谷公園水泳場（複合施設）","","","","","","","131121","","東京都世田谷区池尻1-5-27","東京都","世田谷区","池尻1丁目","5-27","","35.644306","139.680704","","","","","","","","1540001","","","","","","","","","","","","","","","","","","","","","","","","","","","","プール監視棟 昭和60年竣工"
"131121","131121000239","世田谷区","世田谷公園スポーツ施設（複合施設）","","","","","","","131121","","東京都世田谷区池尻1-5-27","東京都","世田谷区","池尻1丁目","5-27","","35.644306","139.680704","","","","","","","","1540001","","","","","","","","","","","","","","","","","","","","","","","","","","","","事務所棟 平成28年竣工"
"131121","131121000240","世田谷区","太子堂中学校温水プール（複合施設）","","","","","","","131121","","東京都世田谷区太子堂3-27-17","東京都","世田谷区","太子堂3丁目","27-17","","35.650179","139.668966","","","","","","","","1540004","","","","","","","","","","","","","","","","","","","","","","","","","","","","プール体育館棟 昭和57年竣工"
"131121","131121000241","世田谷区","弦巻中学校トレーニングルーム（複合施設）","","","","","","","131121","","東京都世田谷区弦巻1-42-22","東京都","世田谷区","弦巻1丁目","42-22","","35.637328","139.649398","","","","","","","","1540016","","","","","","","","","","","","","","","","","","","","","","","","","","","","プール特別教室棟 昭和58年竣工"
"131121","131121000242","世田谷区","梅丘中学校温水プール（複合施設）","","","","","","","131121","","東京都世田谷区松原6-5-11","東京都","世田谷区","松原6丁目","5-11","","35.658793","139.652254","","","","","","","","1560043","","","","","","","","","","","","","","","","","","","","","","","","","","","","プール棟 平成16年竣工"
"131121","131121000243","世田谷区","羽根木公園スポーツ施設（複合施設）","","","","","","","131121","","東京都世田谷区代田4-38-52","東京都","世田谷区","代田4丁目","38-52","","35.658004","139.653219","","","","","","","","1550033","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000244","世田谷区","尾山台地域体育館（複合施設）","","","","","","","131121","","東京都世田谷区尾山台3-19-3","東京都","世田谷区","尾山台3丁目","19-3","","35.604984","139.65415","","","","","","","","1580086","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000245","世田谷区","多摩川玉堤広場スポーツ施設","","","","","","","131121","","東京都世田谷区玉堤1-5-1","東京都","世田谷区","玉堤1丁目","5-1","","35.59336","139.655232","","","","","","","","1580087","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000246","世田谷区","玉川中学校温水プール（複合施設）","","","","","","","131121","","東京都世田谷区中町4-21-1","東京都","世田谷区","中町4丁目","21-1","","35.616941","139.643537","","","","","","","","1580091","","","","","","","","","","","","","","","","","","","","","","","","","","","","プール棟 平成7年竣工"
"131121","131121000247","世田谷区","玉川野毛町公園水泳場（複合施設）","","","","","","","131121","","東京都世田谷区野毛1-25-1","東京都","世田谷区","野毛1丁目","25-1","","35.605678","139.643336","","","","","","","","1580092","","","","","","","","","","","","","","","","","","","","","","","","","","","","水泳場 昭和48年竣工"
"131121","131121000248","世田谷区","玉川野毛町公園スポーツ施設（複合施設）","","","","","","","131121","","東京都世田谷区野毛1-25-1","東京都","世田谷区","野毛1丁目","25-1","","35.605678","139.643336","","","","","","","","1580092","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000249","世田谷区","大蔵運動場（総合運動場）（複合施設）","","","","","","","131121","","東京都世田谷区大蔵4-6-1","東京都","世田谷区","大蔵4丁目","6-1","","35.628904","139.612002","","","","","","","","1570074","","","","","","","","","","","","","","","","","","","","","","","","","","","","観覧場他 令和1年竣工"
"131121","131121000250","世田谷区","大蔵運動場温水プール（総合運動場温水プール）","","","","","","","131121","","東京都世田谷区大蔵4-6-1","東京都","世田谷区","大蔵4丁目","6-1","","35.628904","139.612002","","","","","","","","1570074","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000251","世田谷区","大蔵第二運動場（複合施設）","","","","","","","131121","","東京都世田谷区大蔵4-7-1","東京都","世田谷区","大蔵4丁目","7-1","","35.631475","139.614734","","","","","","","","1570074","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000252","世田谷区","大蔵第二運動場屋外プール（複合施設）","","","","","","","131121","","東京都世田谷区大蔵4-7-1","東京都","世田谷区","大蔵4丁目","7-1","","35.631475","139.614734","","","","","","","","1570074","","","","","","","","","","","","","","","","","","","","","","","","","","","","プール棟 昭和63年竣工"
"131121","131121000253","世田谷区","希望丘地域体育館（複合施設）","","","","","","","131121","","東京都世田谷区船橋6-25-1","東京都","世田谷区","船橋6丁目","25-1","","35.659021","139.620796","","","","","","","","1560055","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000254","世田谷区","千歳温水プール","","","","","","","131121","","東京都世田谷区船橋7-9-1","東京都","世田谷区","船橋7丁目","9-1","","35.65915","139.61651","","","","","","","","1560055","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000255","世田谷区","二子玉川緑地運動場","","","","","","","131121","","東京都世田谷区鎌田1-3-5","東京都","世田谷区","鎌田1丁目","3-5","","35.616674","139.619097","","","","","","","","1570077","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000256","世田谷区","烏山中学校温水プール（複合施設）","","","","","","","131121","","東京都世田谷区南烏山4-26-1","東京都","世田谷区","南烏山4丁目","26-1","","35.672001","139.600926","","","","","","","","1570062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000257","世田谷区","烏山中学校クライミングウォール（複合施設）","","","","","","","131121","","東京都世田谷区南烏山4-26-1","東京都","世田谷区","南烏山4丁目","26-1","","35.672001","139.600926","","","","","","","","1570062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000258","世田谷区","北烏山地区体育室","","","","","","","131121","","東京都世田谷区北烏山8-1-6","東京都","世田谷区","北烏山8丁目","1-6","","35.674802","139.591804","","","","","","","","1570061","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000259","世田谷区","八幡山小学校地域体育館（複合施設）","","","","","","","131121","","東京都世田谷区八幡山1-14-1","東京都","世田谷区","八幡山1丁目","14-1","","35.662083","139.621705","","","","","","","","1560056","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000260","世田谷区","エコプラザ用賀・用賀粗大ごみ中継所","","","","","","","131121","","東京都世田谷区用賀4-7-1","東京都","世田谷区","用賀4丁目","7-1","","35.626894","139.630535","","","","","","","","1580097","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000261","世田谷区","喜多見資源化センター","","","","","","","131121","","東京都世田谷区喜多見1-2-20先","東京都","世田谷区","喜多見1丁目","2-20 先","","35.621313","139.598148","","","","","","","","1570067","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000262","世田谷区","希望丘中継所（複合施設）","","","","","","","131121","","東京都世田谷区船橋7-21-15","東京都","世田谷区","船橋7丁目","21-15","","35.65896","139.615678","","","","","","","","1560055","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000263","世田谷区","資源循環センター（リセタ）","","","","","","","131121","","東京都世田谷区大蔵1-1-12","東京都","世田谷区","大蔵1丁目","1-12","","35.632436","139.622381","","","","","","","","1570074","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000264","世田谷区","船橋粗大ごみ中継所（複合施設）","","","","","","","131121","","東京都世田谷区船橋7-21-15","東京都","世田谷区","船橋7丁目","21-15","","35.65896","139.615678","","","","","","","","1560055","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000265","世田谷区","リサイクル千歳台","","","","","","","131121","","東京都世田谷区千歳台1-1-5","東京都","世田谷区","千歳台1丁目","1-5","","35.645611","139.617019","","","","","","","","1570071","","","","","","","","","","","","","","","","","","","","","","","","","","","","区分所有"
"131121","131121000266","世田谷区","特別養護老人ホームきたざわ苑（複合施設）","","","","","","","131121","","東京都世田谷区北沢5-24-18","東京都","世田谷区","北沢5丁目","24-18","","35.669971","139.671303","","","","","","","","1550031","","","","","","","","","","","","","","","","","","","","","","","","","","","","定員：100人"
"131121","131121000267","世田谷区","特別養護老人ホーム上北沢ホーム（複合施設）","","","","","","","131121","","東京都世田谷区上北沢1-28-17","東京都","世田谷区","上北沢1丁目","28-17","","35.663528","139.626286","","","","","","","","1560057","","","","","","","","","","","","","","","","","","","","","","","","","","","","定員：100人"
"131121","131121000268","世田谷区","特別養護老人ホーム芦花ホーム（複合施設）","","","","","","","131121","","東京都世田谷区粕谷2-23-1","東京都","世田谷区","粕谷2丁目","23-1","","35.665862","139.609843","","","","","","","","1570063","","","","","","","","","","","","","","","","","","","","","","","","","","","","定員：103人"
"131121","131121000269","世田谷区","池尻あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区池尻3-27-21","東京都","世田谷区","池尻3丁目","27-21","","35.649821","139.67869","","","","","","","","1540001","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000270","世田谷区","上馬あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区上馬4-10-17","東京都","世田谷区","上馬4丁目","10-17","","35.635039","139.662542","","","","","","","","1540011","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000271","世田谷区","上町あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区世田谷1-23-5","東京都","世田谷区","世田谷1丁目","23-5","","35.641906","139.647502","","","","","","","","1540017","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000272","世田谷区","経堂あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区宮坂1-44-29","東京都","世田谷区","宮坂1丁目","44-29","","35.650582","139.641481","","","","","","","","1560051","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000273","世田谷区","下馬あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区下馬4-13-4","東京都","世田谷区","下馬4丁目","13-4","","35.635975","139.679084","","","","","","","","1540002","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000274","世田谷区","太子堂あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区太子堂2-17-1","東京都","世田谷区","太子堂2丁目","17-1","","35.644777","139.671139","","","","","","","","1540004","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000275","世田谷区","若林あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区若林1-34-2","東京都","世田谷区","若林1丁目","34-2","","35.646106","139.66376","","","","","","","","1540023","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000276","世田谷区","梅丘あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区梅丘1-61-16","東京都","世田谷区","梅丘1丁目","61-16","","35.653407","139.652326","","","","","","","","1540022","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000277","世田谷区","北沢あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区北沢2-8-18","東京都","世田谷区","北沢2丁目","8-18","","35.662208","139.66972","","","","","","","","1550031","","","","","","","","","","","","","","","","","","","","","","","","","","","","区分所有・一部借上"
"131121","131121000278","世田谷区","新代田あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区羽根木1-6-14","東京都","世田谷区","羽根木1丁目","6-14","","35.66454","139.660427","","","","","","","","1560042","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000279","世田谷区","代沢あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区代沢5-1-15","東京都","世田谷区","代沢5丁目","1-15","","35.654901","139.66779","","","","","","","","1550032","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000280","世田谷区","松沢あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区赤堤5-31-5","東京都","世田谷区","赤堤5丁目","31-5","","35.665384","139.638033","","","","","","","","1560044","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131121","131121000281","世田谷区","松原あんしんすこやかセンター（複合施設）","","","","","","","131121","","東京都世田谷区松原5-43-28","東京都","世田谷区","松原5丁目","43-28","","35.66465","139.651171","","","","","","","","1560043","","","","","","","","","","","","","","","","","","","","","","","","","","","","複合施設棟 令和4年竣工"
