"name","address","url","latitude","longitude","source_file"
"トーシンハイツ","東京都世田谷区上祖師谷2-17-11","","35.660019","139.599521","01_131121_public_facility.csv"
"パティオ芦花Ａ","東京都世田谷区粕谷2-6-13","","35.663101","139.607609","01_131121_public_facility.csv"
"パティオ芦花Ｂ","東京都世田谷区粕谷2-6-13","","35.663101","139.607609","01_131121_public_facility.csv"
"ファミール清華Ⅱ","東京都世田谷区上祖師谷2-15-21","","35.660954","139.600068","01_131121_public_facility.csv"
"メゾン・ド・ジュネス","東京都世田谷区粕谷4-24-9","","35.664436","139.602038","01_131121_public_facility.csv"
"レジデンス南原","東京都世田谷区南烏山1-17-12","","35.668782","139.612905","01_131121_public_facility.csv"
"三軒茶屋駅前公衆トイレ","東京都世田谷区太子堂4-22-2","","35.643897","139.670165","01_131121_public_facility.csv"
"三軒茶屋公衆トイレ","東京都世田谷区太子堂2-16-3","","35.644389","139.671175","01_131121_public_facility.csv"
"世田谷公衆トイレ（複合施設）","東京都世田谷区世田谷1-48-4","","35.64085","139.643101","01_131121_public_facility.csv"
"梅丘公衆トイレ","東京都世田谷区梅丘1-43-11","","35.655691","139.652233","01_131121_public_facility.csv"
"下北沢駅南口公衆トイレ","東京都世田谷区北沢2-20先","","35.66099","139.66716","01_131121_public_facility.csv"
"下高井戸公衆トイレ","東京都世田谷区松原3-29-17","","35.666151","139.64136","01_131121_public_facility.csv"
"代田公衆トイレ","東京都世田谷区代田2-18-1","","35.657134","139.660132","01_131121_public_facility.csv"
"用賀公衆トイレ（複合施設）","東京都世田谷区用賀4-10-6","","35.626906","139.63251","01_131121_public_facility.csv"
"南烏山公衆トイレ","東京都世田谷区南烏山2-23-18","","35.668186","139.605696","01_131121_public_facility.csv"
"船橋公文書庫","東京都世田谷区船橋7-20-8","","35.658366","139.615278","01_131121_public_facility.csv"
"青葉橋材料試験室","東京都世田谷区世田谷3-9-11","","35.645238","139.648575","01_131121_public_facility.csv"
"スカイキャロット展望ロビー（複合施設）","東京都世田谷区太子堂4-1-1","","35.643681","139.669084","01_131121_public_facility.csv"
"世田谷ものづくり学校","東京都世田谷区池尻2-4-5","","35.646258","139.680683","01_131121_public_facility.csv"
"せたがや若者サポートステーション（複合施設）","東京都世田谷区太子堂4-3-1STKハイツ","","35.64337","139.668554","01_131121_public_facility.csv"
"世田谷４－２２事務所","東京都世田谷区世田谷4-22-10","","35.646627","139.651322","01_131121_public_facility.csv"
"三宿まちづくりハウス","東京都世田谷区三宿1-22-2","","35.647891","139.674455","01_131121_public_facility.csv"
"メルクマールせたがや（複合施設）","東京都世田谷区太子堂4-3-1STKハイツ","","35.64337","139.668554","01_131121_public_facility.csv"
"保健医療福祉総合プラザ（複合施設）","東京都世田谷区松原6-37-10","","35.657543","139.649921","01_131121_public_facility.csv"
"中町２丁目施設（複合施設）","東京都世田谷区中町2-21-12","","35.613821","139.644713","01_131121_public_facility.csv"
"学習・生活支援の拠点（上北沢）","東京都世田谷区上北沢5-32-22","","35.673046","139.616715","01_131121_public_facility.csv"
"世田谷区経堂駅指定喫煙場所","東京都世田谷区経堂2-1先","","35.651252","139.636217","01_131121_public_facility.csv"
"世田谷区喜多見駅北口指定喫煙場所","東京都世田谷区喜多見9-2先","","35.636862","139.587288","01_131121_public_facility.csv"
"世田谷区八幡山駅・都立松沢病院西側指定喫煙場所","東京都世田谷区上北沢2-1先","","35.666252","139.619862","01_131121_public_facility.csv"
"（旧）池尻地区会館","東京都世田谷区池尻2-34-3","","35.64833","139.681807","01_131121_public_facility.csv"
"（旧）下馬地区会館","東京都世田谷区下馬4-27-14","","35.637895","139.679307","01_131121_public_facility.csv"
"（旧）若林まちづくりセンター","東京都世田谷区若林3-34-1","","35.644989","139.660456","01_131121_public_facility.csv"
"（旧）子ども初期救急診療所・夜間薬局","東京都世田谷区松原6-41-8","","35.656757","139.649532","01_131121_public_facility.csv"
"（旧）奥沢まちづくりセンター","東京都世田谷区奥沢3-5-7","","35.599967","139.673127","01_131121_public_facility.csv"
"（旧）船橋まちづくりセンター","東京都世田谷区船橋4-1-12","","35.654228","139.621584","01_131121_public_facility.csv"
"羽根木プレーパークリーダーハウス","東京都世田谷区代田4-38-52","","35.658004","139.653219","01_131121_public_facility.csv"
"等々力中央保育園","東京都世田谷区等々力4-19-18","","35.610583","139.652443","01_131121_public_facility.csv"
"烏山総合支所マイナンバーカード特設窓口","東京都世田谷区南烏山6-28-6","","35.66965","139.59864","01_131121_public_facility.csv"
"横溝ビルディング","東京都世田谷区上馬2-14-1","","35.63631","139.665181","01_131121_public_facility.csv"
"北沢総合支所（地下１階店舗③区画）","東京都世田谷区北沢2-8-18","","35.662208","139.66972","01_131121_public_facility.csv"
"生涯学習部事務室","東京都世田谷区弦巻3-16-8","","35.641696","139.653326","01_131121_public_facility.csv"
"世田谷福祉作業所分場","東京都世田谷区下馬2-31-15","","35.643112","139.679199","01_131121_public_facility.csv"
"ほわわ花見堂（障害児通所施設）","東京都世田谷区代田1-13-14","","35.652031","139.662735","01_131121_public_facility.csv"
"深沢わこう学童クラブ","東京都世田谷区深沢5-16-17","","35.620506","139.650742","01_131121_public_facility.csv"
"学習・生活支援の拠点（上北沢）","","","","","01_131121_public_facility.csv"
"せたエール","東京都世田谷区北沢2-10-15","","35.66177","139.66861","01_131121_public_facility.csv"
"ちよだパークサイドプラザ","東京都千代田区神田和泉町1","","","","131016_01public_facility (1).csv"
"ちよだパークサイドプラザ（倉庫）","東京都千代田区神田和泉町1","","","","131016_01public_facility (1).csv"
"番町小学校（校舎）","東京都千代田区六番町8","","","","131016_01public_facility (1).csv"
"番町小学校（講堂）","東京都千代田区六番町8","","","","131016_01public_facility (1).csv"
"番町小学校（備蓄所）","東京都千代田区六番町8","","","","131016_01public_facility (1).csv"
"麹町小学校","東京都千代田区麹町二丁目8","","","","131016_01public_facility (1).csv"
"富士見小学校","東京都千代田区富士見一丁目10-3","","","","131016_01public_facility (1).csv"
"九段小学校","東京都千代田区三番町16-1","","","","131016_01public_facility (1).csv"
"千代田小学校","東京都千代田区神田司町二丁目16","","","","131016_01public_facility (1).csv"
"昌平小学校","東京都千代田区外神田三丁目4-7","","","","131016_01public_facility (1).csv"
"和泉小学校","東京都千代田区神田和泉町1","","","","131016_01public_facility (1).csv"
"お茶の水小学校","東京都千代田区神田猿楽町一丁目1-1","","","","131016_01public_facility (1).csv"
"お茶の水小学校（屋外器具庫）","東京都千代田区神田猿楽町一丁目1-1","","","","131016_01public_facility (1).csv"
"旧九段中学校","東京都千代田区富士見一丁目1-6","","","","131016_01public_facility (1).csv"
"旧九段中学校（体育館）","東京都千代田区富士見一丁目1-6","","","","131016_01public_facility (1).csv"
"旧九段中学校（変電室）","東京都千代田区富士見一丁目1-6","","","","131016_01public_facility (1).csv"
"旧九段中学校（ポンプ室）","東京都千代田区富士見一丁目1-6","","","","131016_01public_facility (1).csv"
"麹町中学校","東京都千代田区平河町二丁目5-1","","","","131016_01public_facility (1).csv"
"神田一橋中学校","東京都千代田区一ツ橋二丁目6-14","","","","131016_01public_facility (1).csv"
"神田一橋中学校（体育館）","東京都千代田区一ツ橋二丁目6-14","","","","131016_01public_facility (1).csv"
"神田一橋中学校（倉庫）","東京都千代田区一ツ橋二丁目6-14","","","","131016_01public_facility (1).csv"
"九段中等教育学校（富士見校舎）","東京都千代田区富士見一丁目10-14","","","","131016_01public_facility (1).csv"
"九段中等教育学校（九段校舎）","東京都千代田区九段北二丁目2-1","","","","131016_01public_facility (1).csv"
"九段中等教育学校体育館（九段校舎）","東京都千代田区九段北二丁目2-1","","","","131016_01public_facility (1).csv"
"九段中等教育学校物置（九段校舎）","東京都千代田区九段北二丁目2-1","","","","131016_01public_facility (1).csv"
"九段中等教育学校物置（九段校舎）","東京都千代田区九段北二丁目2-1","","","","131016_01public_facility (1).csv"
"番町幼稚園","東京都千代田区六番町8","","","","131016_01public_facility (1).csv"
"番町幼稚園（会議室）","東京都千代田区六番町8","","","","131016_01public_facility (1).csv"
"千代田幼稚園","東京都千代田区神田司町二丁目16","","","","131016_01public_facility (1).csv"
"昌平幼稚園","東京都千代田区外神田三丁目4-7","","","","131016_01public_facility (1).csv"
"麹町幼稚園","東京都千代田区麹町二丁目8","","","","131016_01public_facility (1).csv"
"九段幼稚園","東京都千代田区三番町16-1","","","","131016_01public_facility (1).csv"
"お茶の水幼稚園","東京都千代田区神田猿楽町一丁目1-1","","","","131016_01public_facility (1).csv"
"千代田図書館","東京都千代田区九段南一丁目2-1","","","","131016_01public_facility (1).csv"
"内神田収蔵庫","東京都千代田区内神田二丁目1-12","","","","131016_01public_facility (1).csv"
"四番町図書館","東京都千代田区四番町1","","","","131016_01public_facility (1).csv"
"軽井沢少年自然の家","長野県北佐久郡軽井沢町大字長倉字横吹1240","","","","131016_01public_facility (1).csv"
"メレーズ軽井沢（管理棟）","長野県北佐久郡軽井沢町大字長倉字横吹2141","","","","131016_01public_facility (1).csv"
"メレーズ軽井沢(コテージそよかぜ）","長野県北佐久郡軽井沢町大字長倉字横吹2141","","","","131016_01public_facility (1).csv"
"メレーズ軽井沢(コテージせせらぎ）","長野県北佐久郡軽井沢町大字長倉字横吹2141","","","","131016_01public_facility (1).csv"
"メレーズ軽井沢(コテージこもれび）","長野県北佐久郡軽井沢町大字長倉字横吹2141","","","","131016_01public_facility (1).csv"
"メレーズ軽井沢(コテージあおぞら）","長野県北佐久郡軽井沢町大字長倉字横吹2141","","","","131016_01public_facility (1).csv"
"日比谷図書文化館","東京都千代田区日比谷公園1-4","","","","131016_01public_facility (1).csv"
"教育研究所","東京都千代田区神田司町二丁目16","","","","131016_01public_facility (1).csv"
"いずみこども園","東京都千代田区神田和泉町1","","","","131016_01public_facility (1).csv"
"麹町保育園","東京都千代田区一番町4","","","","131016_01public_facility (1).csv"
"四番町保育園・児童館","東京都千代田区四番町11-1･2･9","","","","131016_01public_facility (1).csv"
"西神田保育園(西神田コスモス館）","東京都千代田区西神田二丁目6-2","","","","131016_01public_facility (1).csv"
"ふじみこども園","東京都千代田区富士見一丁目10-3","","","","131016_01public_facility (1).csv"
"神田保育園","東京都千代田区神田淡路町二丁目109","","","","131016_01public_facility (1).csv"
"児童・家庭支援センター（いずみこどもプラザ）","東京都千代田区神田和泉町1","","","","131016_01public_facility (1).csv"
"一番町児童館","東京都千代田区一番町10","","","","131016_01public_facility (1).csv"
"神田児童館","東京都千代田区外神田三丁目4-7","","","","131016_01public_facility (1).csv"
"児童・家庭支援センター（西神田分館）","東京都千代田区西神田二丁目6-2","","","","131016_01public_facility (1).csv"
"富士見わんぱくひろば","東京都千代田区富士見一丁目10-3","","","","131016_01public_facility (1).csv"
"児童・家庭支援センター","東京都千代田区神田司町二丁目16","","","","131016_01public_facility (1).csv"
"旧永田町小学校","東京都千代田区永田町二丁目19-1","","","","131016_01public_facility (1).csv"
"旧麹町保育園仮園舎（三番町分室跡地）","東京都千代田区三番町7","","","","131016_01public_facility (1).csv"
"旧神田保育園仮園舎","東京都千代田区神田淡路町二丁目12-2","","","","131016_01public_facility (1).csv"
"旧今川中学校（校舎・体育館）","東京都千代田区鍛冶町二丁目4-2","","","","131016_01public_facility (1).csv"
"旧今川中学校（便所）","東京都千代田区鍛冶町二丁目4-2","","","","131016_01public_facility (1).csv"
"地域交流室","東京都千代田区富士見一丁目10-3","","","","131016_01public_facility (1).csv"
"万世橋出張所・区民館４階事務室","東京都千代田区外神田一丁目1-13","","","","131016_01public_facility (1).csv"
"ジョブ・サポート・プラザ　ちよだ","東京都千代田区九段南一丁目2-1","","","","131016_01public_facility (1).csv"
"いきいきプラザ一番町","東京都千代田区一番町12-2","","","","131016_01public_facility (1).csv"
"岩本町ほほえみプラザ","東京都千代田区岩本町二丁目15-3","","","","131016_01public_facility (1).csv"
"千代田区立障害者福祉センター","東京都千代田区神田駿河台二丁目5","","","","131016_01public_facility (1).csv"
"高齢者総合サポートセンター","東京都千代田区九段南一丁目6-10","","","","131016_01public_facility (1).csv"
"千代田保健所","東京都千代田区九段北一丁目2-14","","","","131016_01public_facility (1).csv"
"万世橋出張所・区民館６階事務室","東京都千代田区外神田一丁目1-13","","","","131016_01public_facility (1).csv"
"淡路にこにこフォーユープラザ","東京都千代田区神田淡路町二丁目109","","","","131016_01public_facility (1).csv"
"特別養護老人ホームかんだ連雀旧駐車場・倉庫","東京都千代田区神田須田町一丁目17-36","","","","131016_01public_facility (1).csv"
"特別養護老人ホームかんだ連雀旧駐車場・倉庫","東京都千代田区神田須田町一丁目17-1","","","","131016_01public_facility (1).csv"
"番町さくら館（職務住宅）","東京都千代田区一番町12","","","","131016_01public_facility (1).csv"
"千代田区立淡路町施設","東京都千代田区神田淡路町二丁目9","","","","131016_01public_facility (1).csv"
"旧千代田保健所","東京都千代田区神田錦町三丁目10","","","","131016_01public_facility (1).csv"
"千代田区男女共同参画センター","東京都千代田区九段南一丁目2-1","","","","131016_01public_facility (1).csv"
"麹町出張所・区民館","東京都千代田区麹町二丁目8","","","","131016_01public_facility (1).csv"
"富士見出張所・区民館","東京都千代田区富士見一丁目6-7","","","","131016_01public_facility (1).csv"
"神保町出張所・区民館","東京都千代田区神田神保町二丁目40","","","","131016_01public_facility (1).csv"
"神田公園出張所・区民館","東京都千代田区神田司町二丁目2","","","","131016_01public_facility (1).csv"
"万世橋出張所・区民館","東京都千代田区外神田一丁目1-13","","","","131016_01public_facility (1).csv"
"和泉橋出張所・区民館","東京都千代田区神田佐久間町一丁目11-7","","","","131016_01public_facility (1).csv"
"千代田万世会館","東京都千代田区外神田一丁目1-7","","","","131016_01public_facility (1).csv"
"四番町集会室","東京都千代田区四番町11","","","","131016_01public_facility (1).csv"
"一番町集会室","東京都千代田区一番町10","","","","131016_01public_facility (1).csv"
"九段上集会室","東京都千代田区九段南二丁目9-6","","","","131016_01public_facility (1).csv"
"内神田集会室","東京都千代田区内神田一丁目1-3","","","","131016_01public_facility (1).csv"
"千代田区ふれあい会館","東京都千代田区神田須田町二丁目17-6","","","","131016_01public_facility (1).csv"
"千代田区立内幸町ホール","東京都千代田区内幸町一丁目5-1","","","","131016_01public_facility (1).csv"
"スポーツセンター","東京都千代田区内神田二丁目1-8","","","","131016_01public_facility (1).csv"
"九段生涯学習館","東京都千代田区九段南一丁目5-10","","","","131016_01public_facility (1).csv"
"花小金井運動施設（園舎）","東京都小平市花小金井南町三丁目2-7","","","","131016_01public_facility (1).csv"
"花小金井運動施設（管理人住宅）","東京都小平市花小金井南町三丁目2-7","","","","131016_01public_facility (1).csv"
"花小金井運動施設（農具庫）","東京都小平市花小金井南町三丁目2-7","","","","131016_01public_facility (1).csv"
"花小金井運動施設（便所）","東京都小平市花小金井南町三丁目2-7","","","","131016_01public_facility (1).csv"
"千鳥ヶ淵ボート場","東京都千代田区三番町2先","","","","131016_01public_facility (1).csv"
"旧練成中学校（校舎）","東京都千代田区外神田六丁目11-14","","","","131016_01public_facility (1).csv"
"旧練成中学校（倉庫）","東京都千代田区外神田六丁目11-14","","","","131016_01public_facility (1).csv"
"万世橋出張所・区民館５階事務室","東京都千代田区外神田一丁目1-13","","","","131016_01public_facility (1).csv"
"旧万世橋出張所","東京都千代田区外神田一丁目1-11","","","","131016_01public_facility (1).csv"
"ちよだプラットフォームスクウェア","東京都千代田区神田錦町三丁目21","","","","131016_01public_facility (1).csv"
"西神田併設庁舎","東京都千代田区西神田一丁目3-4","","","","131016_01public_facility (1).csv"
"旧千代田区公会堂１階事務室","東京都千代田区九段南一丁目6-17","","","","131016_01public_facility (1).csv"
"水防倉庫","東京都千代田区飯田橋三丁目13-3","","","","131016_01public_facility (1).csv"
"外濠公園（倉庫）","東京都千代田区五番町先","","","","131016_01public_facility (1).csv"
"外濠公園（更衣室）","東京都千代田区五番町先","","","","131016_01public_facility (1).csv"
"偕香苑","東京都千代田区紀尾井町2-1","","","","131016_01public_facility (1).csv"
"旧区立外神田住宅","東京都千代田区外神田三丁目4-1","","","","131016_01public_facility (1).csv"
"区営九段住宅","東京都千代田区九段南一丁目5-12","","","","131016_01public_facility (1).csv"
"区営一番町住宅","東京都千代田区一番町10-22","","","","131016_01public_facility (1).csv"
"区営内神田住宅","東京都千代田区内神田一丁目1-3","","","","131016_01public_facility (1).csv"
"神保町仮住宅","東京都千代田区西神田二丁目3-15","","","","131016_01public_facility (1).csv"
"西神田区民住宅区営西神田住宅(西神田コスモス館）","東京都千代田区西神田二丁目6-1","","","","131016_01public_facility (1).csv"
"区営淡路町住宅淡路町高齢者住宅","東京都千代田区神田淡路町二丁目9","","","","131016_01public_facility (1).csv"
"富士見あんず館","東京都千代田区富士見一丁目11-8","","","","131016_01public_facility (1).csv"
"区営四番町アパート","東京都千代田区四番町1","","","","131016_01public_facility (1).csv"
"区営四番町アパート自転車置場","東京都千代田区四番町1","","","","131016_01public_facility (1).csv"
"九段さくら館","東京都千代田区九段南二丁目9-8","","","","131016_01public_facility (1).csv"
"番町さくら館（区民住宅）","東京都千代田区一番町12","","","","131016_01public_facility (1).csv"
"区営神保町住宅","東京都千代田区神田神保町二丁目10-3","","","","131016_01public_facility (1).csv"
"区営水道橋住宅","東京都千代田区神田三崎町二丁目22-12","","","","131016_01public_facility (1).csv"
"区営神保町第二住宅神保町高齢者住宅","東京都千代田区神田神保町二丁目40","","","","131016_01public_facility (1).csv"
"区営四番町住宅","東京都千代田区四番町11","","","","131016_01public_facility (1).csv"
"いきいきプラザ一番町高齢者住宅","東京都千代田区一番町12-2","","","","131016_01public_facility (1).csv"
"区営東松下町住宅","東京都千代田区神田東松下町22-1","","","","131016_01public_facility (1).csv"
"区営東松下町住宅付属棟","東京都千代田区神田東松下町22-1","","","","131016_01public_facility (1).csv"
"麹町仮住宅","東京都千代田区平河町二丁目7-4","","","","131016_01public_facility (1).csv"
"資材倉庫(三崎町）","東京都千代田区神田三崎町三丁目9","","","","131016_01public_facility (1).csv"
"真田濠資材置場","東京都千代田区紀尾井町5-1","","","","131016_01public_facility (1).csv"
"土木事務所","東京都千代田区一ツ橋二丁目1-1","","","","131016_01public_facility (1).csv"
"土木事務所(倉庫）","東京都千代田区一ツ橋二丁目1-1","","","","131016_01public_facility (1).csv"
"詰所（富士見児童公園内）","東京都千代田区富士見一丁目23-8","","","","131016_01public_facility (1).csv"
"詰所（清水谷公園内）","東京都千代田区紀尾井町2-1","","","","131016_01public_facility (1).csv"
"土木事務所（神田橋分室）","東京都千代田区内神田一丁目1-4","","","","131016_01public_facility (1).csv"
"猿楽町自転車保管場所管理事務所","東京都千代田区神田猿楽町一丁目6-9","","","","131016_01public_facility (1).csv"
"公園資材置場（神田児童公園内）","東京都千代田区神田司町二丁目2","","","","131016_01public_facility (1).csv"
"猿楽町資材置場","東京都千代田区神田猿楽町二丁目3-5","","","","131016_01public_facility (1).csv"
"資材保管場所管理事務所","東京都千代田区飯田橋三丁目22-16先","","","","131016_01public_facility (1).csv"
"自転車駐輪場（ちよだパークサイドプラザ脇）","東京都千代田区神田和泉町1","","","","131016_01public_facility (1).csv"
"公園便所（神田児童公園内）","東京都千代田区神田司町二丁目2","","","","131016_01public_facility (1).csv"
"公園便所（東郷元帥記念公園下段部）","東京都千代田区三番町18","","","","131016_01public_facility (1).csv"
"公園資材置場（東郷元帥記念公園内）","東京都千代田区三番町18","","","","131016_01public_facility (1).csv"
"公園便所（宮本公園内）","東京都千代田区外神田二丁目16-9","","","","131016_01public_facility (1).csv"
"公園便所（練成公園内）","東京都千代田区外神田六丁目11-19","","","","131016_01public_facility (1).csv"
"公園便所（小川広場内）","東京都千代田区神田小川町三丁目6-11","","","","131016_01public_facility (1).csv"
"公園便所（龍閑児童公園内）","東京都千代田区岩本町一丁目14-1","","","","131016_01public_facility (1).csv"
"公園便所（淡路公園内）","東京都千代田区神田淡路町二丁目27","","","","131016_01public_facility (1).csv"
"公園便所（富士見児童公園内）","東京都千代田区富士見一丁目1-16","","","","131016_01public_facility (1).csv"
"公園便所（神保町愛全公園内）","東京都千代田区神田神保町二丁目20-3","","","","131016_01public_facility (1).csv"
"公園便所（内神田尾嶋公園内）","東京都千代田区内神田一丁目5-14","","","","131016_01public_facility (1).csv"
"公園便所（西神田公園内）","東京都千代田区西神田二丁目3-11","","","","131016_01public_facility (1).csv"
"公園便所（外濠公園法大前）","東京都千代田区富士見二丁目9","","","","131016_01public_facility (1).csv"
"公園便所（外濠公園市ヶ谷）","東京都千代田区九段北四丁目4","","","","131016_01public_facility (1).csv"
"公園便所（清水谷公園内）","東京都千代田区紀尾井町2-1","","","","131016_01public_facility (1).csv"
"公園便所（錦華公園内）","東京都千代田区神田猿楽町一丁目1-2","","","","131016_01public_facility (1).csv"
"公園便所（和泉公園内）","東京都千代田区神田和泉町1-300","","","","131016_01public_facility (1).csv"
"公衆便所（新三崎橋際）","東京都千代田区神田三崎町三丁目9-9","","","","131016_01public_facility (1).csv"
"公衆便所（堀留橋際）","東京都千代田区九段北一丁目6-9","","","","131016_01public_facility (1).csv"
"公衆便所（秋葉原駅前東側広場内）","東京都千代田区神田花岡町1先","","","","131016_01public_facility (1).csv"
"公衆便所（竹橋際）","東京都千代田区一ツ橋一丁目1-1","","","","131016_01public_facility (1).csv"
"公衆便所（一ツ橋際）","東京都千代田区一ツ橋二丁目1-1","","","","131016_01public_facility (1).csv"
"公衆便所（九段坂公園内）","東京都千代田区九段南二丁目2-18","","","","131016_01public_facility (1).csv"
"公衆便所（牛込見附）","東京都千代田区富士見二丁目9-7","","","","131016_01public_facility (1).csv"
"公衆便所（昌平橋際）","東京都千代田区神田須田町一丁目25","","","","131016_01public_facility (1).csv"
"公衆便所（万世橋際）","東京都千代田区神田須田町二丁目23","","","","131016_01public_facility (1).csv"
"公衆便所（美倉橋際）","東京都千代田区東神田二丁目3-1","","","","131016_01public_facility (1).csv"
"公衆便所（地蔵橋際）","東京都千代田区神田美倉町10","","","","131016_01public_facility (1).csv"
"公衆便所（和泉橋際）","東京都千代田区神田佐久間町一丁目11","","","","131016_01public_facility (1).csv"
"公衆便所（神田橋際）","東京都千代田区神田錦町一丁目29","","","","131016_01public_facility (1).csv"
"公衆便所（四谷見附）","東京都千代田区麹町六丁目6","","","","131016_01public_facility (1).csv"
"公衆便所（なか通り）","東京都千代田区鍛冶町二丁目13-10","","","","131016_01public_facility (1).csv"
"千代田清掃事務所庁舎","東京都千代田区外神田一丁目1-6","","","","131016_01public_facility (1).csv"
"三崎町中継所","東京都千代田区神田三崎町三丁目9-3","","","","131016_01public_facility (1).csv"
"千代田清掃車車庫（車庫棟）","東京都千代田区飯田橋三丁目9-12","","","","131016_01public_facility (1).csv"
"千代田清掃車車庫（管理棟）","東京都千代田区飯田橋三丁目13-2","","","","131016_01public_facility (1).csv"
"公衆便所（飯田橋際）","東京都千代田区飯田橋三丁目12-3","","","","131016_01public_facility (1).csv"
"公衆便所（佐久間公園内）","東京都千代田区神田佐久間町三丁目21","","","","131016_01public_facility (1).csv"
"公衆便所（千鳥ヶ淵緑道内）","東京都千代田区三番町2","","","","131016_01public_facility (1).csv"
"公衆便所（千鳥ヶ淵公園内）","東京都千代田区麹町一丁目2","","","","131016_01public_facility (1).csv"
"公衆便所（芳林公園際）","東京都千代田区外神田三丁目5-18","","","","131016_01public_facility (1).csv"
"有価物一時集積所","東京都千代田区九段南二丁目9-8","","","","131016_01public_facility (1).csv"
"ストックヤード(神田公園出張所）","東京都千代田区神田司町二丁目2","","","","131016_01public_facility (1).csv"
"ストックヤード(西神田コスモス館）","東京都千代田区西神田二丁目6-1","","","","131016_01public_facility (1).csv"
"ストックヤード(富士見出張所）","東京都千代田区富士見一丁目6-7","","","","131016_01public_facility (1).csv"
"ストックヤード(和泉橋出張所）","東京都千代田区神田佐久間町一丁目11-7","","","","131016_01public_facility (1).csv"
"ストックヤード（麹町２）","東京都千代田区麹町二丁目8","","","","131016_01public_facility (1).csv"
"旧下島ビル","東京都千代田区外神田三丁目13-2","","","","131016_01public_facility (1).csv"
"こもれび千桜","東京都千代田区神田東松下町22-1","","","","131016_01public_facility (1).csv"
"公共施設（日比谷まちづくり）","東京都千代田区有楽町一丁目1-4","","","","131016_01public_facility (1).csv"
"本庁舎","東京都千代田区九段南一丁目2-1","","","","131016_01public_facility (1).csv"
"千代田会館10階研修室","東京都千代田区九段南一丁目6-17","","","","131016_01public_facility (1).csv"
"千代田一番町郵便局（１階）","東京都千代田区一番町10-22","","","","131016_01public_facility (1).csv"
"防災器材置場（東郷記念公園内）","東京都千代田区三番町18","","","","131016_01public_facility (1).csv"
"防災器材置場（内神田２都道敷）","東京都千代田区内神田二丁目1-15","","","","131016_01public_facility (1).csv"
"防災器材置場（神田錦町１）","東京都千代田区神田錦町一丁目29","","","","131016_01public_facility (1).csv"
"防災器材置場（西神田コスモス館）","東京都千代田区西神田二丁目6-1","","","","131016_01public_facility (1).csv"
"防災器材置場（麹町2）","東京都千代田区麹町二丁目8","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（内神田１）","東京都千代田区内神田一丁目1-3","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（三番町16）","東京都千代田区三番町16-1","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（四番町１）","東京都千代田区四番町1","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（鍛冶町１東北新幹線高架下）","東京都千代田区鍛冶町一丁目1-5","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（九段さくら館）","東京都千代田区九段南二丁目9-8","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（富士見あんず館）","東京都千代田区富士見一丁目11-8","","","","131016_01public_facility (1).csv"
"防災課倉庫（西神田コスモス館6F）","東京都千代田区西神田二丁目6-1","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（西神田コスモス館B1F）","東京都千代田区西神田二丁目6-1","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（和泉橋出張所）","東京都千代田区神田佐久間町一丁目11-7","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（岩本町２）","東京都千代田区岩本町二丁目15-3","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（日比谷公園）","東京都千代田区日比谷公園1","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（麹町2）","東京都千代田区麹町二丁目8","","","","131016_01public_facility (1).csv"
"防災課倉庫（神田淡路町２）","東京都千代田区神田淡路町二丁目9","","","","131016_01public_facility (1).csv"
"無線設備機械室（西神田コスモス館6F）","東京都千代田区西神田二丁目6-1","","","","131016_01public_facility (1).csv"
"防災倉庫（隼町広場）","東京都千代田区隼町13-15","","","","131016_01public_facility (1).csv"
"防災倉庫（富士見みらい館）","東京都千代田区富士見一丁目10-3","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫（富士見みらい館）","東京都千代田区富士見一丁目10-3","","","","131016_01public_facility (1).csv"
"防災倉庫（岩本町二丁目児童遊園）","東京都千代田区岩本町二丁目18-6","","","","131016_01public_facility (1).csv"
"防災倉庫（俎橋児童遊園）","東京都千代田区九段北一丁目1-1","","","","131016_01public_facility (1).csv"
"防災備蓄倉庫・麹町消防団第一分団本部","東京都千代田区平河町二丁目5-1","","","","131016_01public_facility (1).csv"
"防災倉庫（いずみ児童遊園）","東京都千代田区神田和泉町1","","","","131016_01public_facility (1).csv"
"災害対策用倉庫（都立一橋高等学校内）","東京都千代田区東神田一丁目12-13","","","","131016_01public_facility (1).csv"
"災害対策用職務住宅","東京都千代田区飯田橋四丁目10-1-310","","","","131016_01public_facility (1).csv"
"内神田職員住宅","東京都千代田区内神田一丁目1-1","","","","131016_01public_facility (1).csv"
"四番町職員住宅","東京都千代田区四番町1","","","","131016_01public_facility (1).csv"
"神保町職員住宅","東京都千代田区神田神保町二丁目40","","","","131016_01public_facility (1).csv"
